unique_id,ds,AutoETS
B,2025-07-12 20:30:00,0.0
B,2025-07-12 20:45:00,0.0
B,2025-07-12 21:00:00,0.0
B,2025-07-12 21:15:00,0.0
B,2025-07-12 21:30:00,0.0
B,2025-07-12 21:45:00,0.0
B,2025-07-12 22:00:00,0.0
B,2025-07-12 22:15:00,0.0
B,2025-07-12 22:30:00,0.0
B,2025-07-12 22:45:00,0.0
B,2025-07-12 23:00:00,0.0
B,2025-07-12 23:15:00,0.0
B,2025-07-12 23:30:00,0.0
B,2025-07-12 23:45:00,0.0
B,2025-07-13 00:00:00,0.0
B,2025-07-13 00:15:00,0.0
B,2025-07-13 00:30:00,0.0
B,2025-07-13 00:45:00,0.0
B,2025-07-13 01:00:00,0.0
B,2025-07-13 01:15:00,0.0
B,2025-07-13 01:30:00,0.0
B,2025-07-13 01:45:00,0.0
B,2025-07-13 02:00:00,0.0
B,2025-07-13 02:15:00,0.0
B,2025-07-13 02:30:00,0.0
B,2025-07-13 02:45:00,0.0
B,2025-07-13 03:00:00,0.0
B,2025-07-13 03:15:00,0.0
B,2025-07-13 03:30:00,0.0
B,2025-07-13 03:45:00,0.0
B,2025-07-13 04:00:00,0.0
B,2025-07-13 04:15:00,0.0
B,2025-07-13 04:30:00,0.0
B,2025-07-13 04:45:00,0.0
B,2025-07-13 05:00:00,0.0
B,2025-07-13 05:15:00,0.0
B,2025-07-13 05:30:00,0.0
B,2025-07-13 05:45:00,0.0
B,2025-07-13 06:00:00,0.0
B,2025-07-13 06:15:00,0.0
B,2025-07-13 06:30:00,0.0
B,2025-07-13 06:45:00,0.0
B,2025-07-13 07:00:00,0.0
B,2025-07-13 07:15:00,0.0
B,2025-07-13 07:30:00,0.0
B,2025-07-13 07:45:00,0.0
B,2025-07-13 08:00:00,0.0
B,2025-07-13 08:15:00,0.0
B,2025-07-13 08:30:00,0.0
B,2025-07-13 08:45:00,0.0
B,2025-07-13 09:00:00,0.0
B,2025-07-13 09:15:00,0.0
B,2025-07-13 09:30:00,0.0
B,2025-07-13 09:45:00,0.0
B,2025-07-13 10:00:00,0.0
B,2025-07-13 10:15:00,0.0
B,2025-07-13 10:30:00,0.0
B,2025-07-13 10:45:00,0.0
B,2025-07-13 11:00:00,0.0
B,2025-07-13 11:15:00,0.0
B,2025-07-13 11:30:00,0.0
B,2025-07-13 11:45:00,0.0
B,2025-07-13 12:00:00,0.0
B,2025-07-13 12:15:00,0.0
B,2025-07-13 12:30:00,0.0
B,2025-07-13 12:45:00,0.0
B,2025-07-13 13:00:00,0.0
B,2025-07-13 13:15:00,0.0
B,2025-07-13 13:30:00,0.0
B,2025-07-13 13:45:00,0.0
B,2025-07-13 14:00:00,0.0
B,2025-07-13 14:15:00,0.0
B,2025-07-13 14:30:00,0.0
B,2025-07-13 14:45:00,0.0
B,2025-07-13 15:00:00,0.0
B,2025-07-13 15:15:00,0.0
B,2025-07-13 15:30:00,0.0
B,2025-07-13 15:45:00,0.0
B,2025-07-13 16:00:00,0.0
B,2025-07-13 16:15:00,0.0
B,2025-07-13 16:30:00,0.0
B,2025-07-13 16:45:00,0.0
B,2025-07-13 17:00:00,0.0
B,2025-07-13 17:15:00,0.0
B,2025-07-13 17:30:00,0.0
B,2025-07-13 17:45:00,0.0
B,2025-07-13 18:00:00,0.0
B,2025-07-13 18:15:00,0.0
B,2025-07-13 18:30:00,0.0
B,2025-07-13 18:45:00,0.0
B,2025-07-13 19:00:00,0.0
B,2025-07-13 19:15:00,0.0
B,2025-07-13 19:30:00,0.0
B,2025-07-13 19:45:00,0.0
B,2025-07-13 20:00:00,0.0
B,2025-07-13 20:15:00,0.0
B,2025-07-13 20:30:00,0.0
B,2025-07-13 20:45:00,0.0
B,2025-07-13 21:00:00,0.0
B,2025-07-13 21:15:00,0.0
B,2025-07-13 21:30:00,0.0
B,2025-07-13 21:45:00,0.0
B,2025-07-13 22:00:00,0.0
B,2025-07-13 22:15:00,0.0
B,2025-07-13 22:30:00,0.0
B,2025-07-13 22:45:00,0.0
B,2025-07-13 23:00:00,0.0
B,2025-07-13 23:15:00,0.0
B,2025-07-13 23:30:00,0.0
B,2025-07-13 23:45:00,0.0
B,2025-07-14 00:00:00,0.0
B,2025-07-14 00:15:00,0.0
B,2025-07-14 00:30:00,0.0
B,2025-07-14 00:45:00,0.0
B,2025-07-14 01:00:00,0.0
B,2025-07-14 01:15:00,0.0
B,2025-07-14 01:30:00,0.0
B,2025-07-14 01:45:00,0.0
B,2025-07-14 02:00:00,0.0
B,2025-07-14 02:15:00,0.0
B,2025-07-14 02:30:00,0.0
B,2025-07-14 02:45:00,0.0
B,2025-07-14 03:00:00,0.0
B,2025-07-14 03:15:00,0.0
B,2025-07-14 03:30:00,0.0
B,2025-07-14 03:45:00,0.0
B,2025-07-14 04:00:00,0.0
B,2025-07-14 04:15:00,0.0
B,2025-07-14 04:30:00,0.0
B,2025-07-14 04:45:00,0.0
B,2025-07-14 05:00:00,0.0
B,2025-07-14 05:15:00,0.0
B,2025-07-14 05:30:00,0.0
B,2025-07-14 05:45:00,0.0
B,2025-07-14 06:00:00,0.0
B,2025-07-14 06:15:00,0.0
B,2025-07-14 06:30:00,0.0
B,2025-07-14 06:45:00,0.0
B,2025-07-14 07:00:00,0.0
B,2025-07-14 07:15:00,0.0
B,2025-07-14 07:30:00,0.0
B,2025-07-14 07:45:00,0.0
B,2025-07-14 08:00:00,0.0
B,2025-07-14 08:15:00,0.0
B,2025-07-14 08:30:00,0.0
B,2025-07-14 08:45:00,0.0
B,2025-07-14 09:00:00,0.0
B,2025-07-14 09:15:00,0.0
B,2025-07-14 09:30:00,0.0
B,2025-07-14 09:45:00,0.0
B,2025-07-14 10:00:00,0.0
B,2025-07-14 10:15:00,0.0
B,2025-07-14 10:30:00,0.0
B,2025-07-14 10:45:00,0.0
B,2025-07-14 11:00:00,0.0
B,2025-07-14 11:15:00,0.0
B,2025-07-14 11:30:00,0.0
B,2025-07-14 11:45:00,0.0
B,2025-07-14 12:00:00,0.0
B,2025-07-14 12:15:00,0.0
B,2025-07-14 12:30:00,0.0
B,2025-07-14 12:45:00,0.0
B,2025-07-14 13:00:00,0.0
B,2025-07-14 13:15:00,0.0
B,2025-07-14 13:30:00,0.0
B,2025-07-14 13:45:00,0.0
B,2025-07-14 14:00:00,0.0
B,2025-07-14 14:15:00,0.0
B,2025-07-14 14:30:00,0.0
B,2025-07-14 14:45:00,0.0
B,2025-07-14 15:00:00,0.0
B,2025-07-14 15:15:00,0.0
B,2025-07-14 15:30:00,0.0
B,2025-07-14 15:45:00,0.0
B,2025-07-14 16:00:00,0.0
B,2025-07-14 16:15:00,0.0
B,2025-07-14 16:30:00,0.0
B,2025-07-14 16:45:00,0.0
B,2025-07-14 17:00:00,0.0
B,2025-07-14 17:15:00,0.0
B,2025-07-14 17:30:00,0.0
B,2025-07-14 17:45:00,0.0
B,2025-07-14 18:00:00,0.0
B,2025-07-14 18:15:00,0.0
B,2025-07-14 18:30:00,0.0
B,2025-07-14 18:45:00,0.0
B,2025-07-14 19:00:00,0.0
B,2025-07-14 19:15:00,0.0
B,2025-07-14 19:30:00,0.0
B,2025-07-14 19:45:00,0.0
B,2025-07-14 20:00:00,0.0
B,2025-07-14 20:15:00,0.0
B,2025-07-14 20:30:00,0.0
B,2025-07-14 20:45:00,0.0
B,2025-07-14 21:00:00,0.0
B,2025-07-14 21:15:00,0.0
B,2025-07-14 21:30:00,0.0
B,2025-07-14 21:45:00,0.0
B,2025-07-14 22:00:00,0.0
B,2025-07-14 22:15:00,0.0
B,2025-07-14 22:30:00,0.0
B,2025-07-14 22:45:00,0.0
B,2025-07-14 23:00:00,0.0
B,2025-07-14 23:15:00,0.0
B,2025-07-14 23:30:00,0.0
B,2025-07-14 23:45:00,0.0
B,2025-07-15 00:00:00,0.0
B,2025-07-15 00:15:00,0.0
B,2025-07-15 00:30:00,0.0
B,2025-07-15 00:45:00,0.0
B,2025-07-15 01:00:00,0.0
B,2025-07-15 01:15:00,0.0
B,2025-07-15 01:30:00,0.0
B,2025-07-15 01:45:00,0.0
B,2025-07-15 02:00:00,0.0
B,2025-07-15 02:15:00,0.0
B,2025-07-15 02:30:00,0.0
B,2025-07-15 02:45:00,0.0
B,2025-07-15 03:00:00,0.0
B,2025-07-15 03:15:00,0.0
B,2025-07-15 03:30:00,0.0
B,2025-07-15 03:45:00,0.0
B,2025-07-15 04:00:00,0.0
B,2025-07-15 04:15:00,0.0
B,2025-07-15 04:30:00,0.0
B,2025-07-15 04:45:00,0.0
B,2025-07-15 05:00:00,0.0
B,2025-07-15 05:15:00,0.0
B,2025-07-15 05:30:00,0.0
B,2025-07-15 05:45:00,0.0
B,2025-07-15 06:00:00,0.0
B,2025-07-15 06:15:00,0.0
B,2025-07-15 06:30:00,0.0
B,2025-07-15 06:45:00,0.0
B,2025-07-15 07:00:00,0.0
B,2025-07-15 07:15:00,0.0
B,2025-07-15 07:30:00,0.0
B,2025-07-15 07:45:00,0.0
B,2025-07-15 08:00:00,0.0
B,2025-07-15 08:15:00,0.0
B,2025-07-15 08:30:00,0.0
B,2025-07-15 08:45:00,0.0
B,2025-07-15 09:00:00,0.0
B,2025-07-15 09:15:00,0.0
B,2025-07-15 09:30:00,0.0
B,2025-07-15 09:45:00,0.0
B,2025-07-15 10:00:00,0.0
B,2025-07-15 10:15:00,0.0
B,2025-07-15 10:30:00,0.0
B,2025-07-15 10:45:00,0.0
B,2025-07-15 11:00:00,0.0
B,2025-07-15 11:15:00,0.0
B,2025-07-15 11:30:00,0.0
B,2025-07-15 11:45:00,0.0
B,2025-07-15 12:00:00,0.0
B,2025-07-15 12:15:00,0.0
B,2025-07-15 12:30:00,0.0
B,2025-07-15 12:45:00,0.0
B,2025-07-15 13:00:00,0.0
B,2025-07-15 13:15:00,0.0
B,2025-07-15 13:30:00,0.0
B,2025-07-15 13:45:00,0.0
B,2025-07-15 14:00:00,0.0
B,2025-07-15 14:15:00,0.0
B,2025-07-15 14:30:00,0.0
B,2025-07-15 14:45:00,0.0
B,2025-07-15 15:00:00,0.0
B,2025-07-15 15:15:00,0.0
B,2025-07-15 15:30:00,0.0
B,2025-07-15 15:45:00,0.0
B,2025-07-15 16:00:00,0.0
B,2025-07-15 16:15:00,0.0
B,2025-07-15 16:30:00,0.0
B,2025-07-15 16:45:00,0.0
B,2025-07-15 17:00:00,0.0
B,2025-07-15 17:15:00,0.0
B,2025-07-15 17:30:00,0.0
B,2025-07-15 17:45:00,0.0
B,2025-07-15 18:00:00,0.0
B,2025-07-15 18:15:00,0.0
B,2025-07-15 18:30:00,0.0
B,2025-07-15 18:45:00,0.0
B,2025-07-15 19:00:00,0.0
C,2025-07-11 00:15:00,56.21381532477642
C,2025-07-11 00:30:00,42.054454462506854
C,2025-07-11 00:45:00,30.73755730757668
C,2025-07-11 01:00:00,23.14341014815016
C,2025-07-11 01:15:00,17.302019486450998
C,2025-07-11 01:30:00,18.095290181230308
C,2025-07-11 01:45:00,14.102308173436175
C,2025-07-11 02:00:00,12.942975354881549
C,2025-07-11 02:15:00,14.266581417299069
C,2025-07-11 02:30:00,11.209296763746536
C,2025-07-11 02:45:00,9.083897156779805
C,2025-07-11 03:00:00,9.008958806666154
C,2025-07-11 03:15:00,7.561226538322816
C,2025-07-11 03:30:00,8.963687515093168
C,2025-07-11 03:45:00,8.166781736000624
C,2025-07-11 04:00:00,7.85596099893558
C,2025-07-11 04:15:00,9.508018795178783
C,2025-07-11 04:30:00,7.563968111079997
C,2025-07-11 04:45:00,9.714482754727433
C,2025-07-11 05:00:00,13.761242797712798
C,2025-07-11 05:15:00,15.135882728688252
C,2025-07-11 05:30:00,24.31713399916927
C,2025-07-11 05:45:00,31.3367565685933
C,2025-07-11 06:00:00,38.03736097924655
C,2025-07-11 06:15:00,46.65528491116572
C,2025-07-11 06:30:00,52.26606750435668
C,2025-07-11 06:45:00,65.12013259256251
C,2025-07-11 07:00:00,72.72303702877609
C,2025-07-11 07:15:00,82.98924434320216
C,2025-07-11 07:30:00,99.01479743667001
C,2025-07-11 07:45:00,107.93590312869605
C,2025-07-11 08:00:00,110.44693236215201
C,2025-07-11 08:15:00,117.08090350420264
C,2025-07-11 08:30:00,134.9752762784388
C,2025-07-11 08:45:00,130.44274996165927
C,2025-07-11 09:00:00,148.83080193300222
C,2025-07-11 09:15:00,154.59352952490934
C,2025-07-11 09:30:00,171.61594580712193
C,2025-07-11 09:45:00,205.6950432999373
C,2025-07-11 10:00:00,215.09511535323702
C,2025-07-11 10:15:00,243.53392941992024
C,2025-07-11 10:30:00,230.84561584787252
C,2025-07-11 10:45:00,250.56858867964792
C,2025-07-11 11:00:00,261.2094227095974
C,2025-07-11 11:15:00,256.3081709780672
C,2025-07-11 11:30:00,253.7793305300485
C,2025-07-11 11:45:00,274.4596108681105
C,2025-07-11 12:00:00,296.6829728454714
C,2025-07-11 12:15:00,271.366425639209
C,2025-07-11 12:30:00,311.97437933079436
C,2025-07-11 12:45:00,299.4787786154281
C,2025-07-11 13:00:00,314.1042714963597
C,2025-07-11 13:15:00,286.8653893665881
C,2025-07-11 13:30:00,296.31380592588835
C,2025-07-11 13:45:00,265.9598597566519
C,2025-07-11 14:00:00,270.27789817679
C,2025-07-11 14:15:00,250.71907017554372
C,2025-07-11 14:30:00,256.11145969127784
C,2025-07-11 14:45:00,248.92489997323466
C,2025-07-11 15:00:00,241.01279940277485
C,2025-07-11 15:15:00,235.45231220941025
C,2025-07-11 15:30:00,235.89614818372357
C,2025-07-11 15:45:00,215.23427525360387
C,2025-07-11 16:00:00,219.8910598761245
C,2025-07-11 16:15:00,215.61732429877412
C,2025-07-11 16:30:00,228.12879625520776
C,2025-07-11 16:45:00,221.616426423105
C,2025-07-11 17:00:00,215.30088161315663
C,2025-07-11 17:15:00,220.9998524735847
C,2025-07-11 17:30:00,223.50905201847533
C,2025-07-11 17:45:00,233.667588777468
C,2025-07-11 18:00:00,237.87336233086307
C,2025-07-11 18:15:00,251.7450594016425
C,2025-07-11 18:30:00,257.7945694897055
C,2025-07-11 18:45:00,251.53261325343513
C,2025-07-11 19:00:00,279.75814702437026
C,2025-07-11 19:15:00,282.90830733051826
C,2025-07-11 19:30:00,318.25691246926715
C,2025-07-11 19:45:00,321.278353672913
C,2025-07-11 20:00:00,329.2390943274214
C,2025-07-11 20:15:00,310.58621498876244
C,2025-07-11 20:30:00,322.3225851244652
C,2025-07-11 20:45:00,299.45980612976814
C,2025-07-11 21:00:00,295.9897382023681
C,2025-07-11 21:15:00,279.9319632205742
C,2025-07-11 21:30:00,279.76194660149525
C,2025-07-11 21:45:00,251.41744073221315
C,2025-07-11 22:00:00,238.9472031465275
C,2025-07-11 22:15:00,221.5573105169793
C,2025-07-11 22:30:00,201.8034632835412
C,2025-07-11 22:45:00,174.63696401271503
C,2025-07-11 23:00:00,157.83925618616462
C,2025-07-11 23:15:00,127.57738902750368
C,2025-07-11 23:30:00,108.91255177497803
C,2025-07-11 23:45:00,80.44993951516231
C,2025-07-12 00:00:00,80.7961953616722
C,2025-07-12 00:15:00,64.7471322738771
C,2025-07-12 00:30:00,48.29154785008164
C,2025-07-12 00:45:00,35.19155343073689
C,2025-07-12 01:00:00,26.420079013599274
C,2025-07-12 01:15:00,19.695560501312798
C,2025-07-12 01:30:00,20.541323350317228
C,2025-07-12 01:45:00,15.965052430570973
C,2025-07-12 02:00:00,14.61359131378919
C,2025-07-12 02:15:00,16.0660937282615
C,2025-07-12 02:30:00,12.591011263649937
C,2025-07-12 02:45:00,10.178179933450242
C,2025-07-12 03:00:00,10.06958280614363
C,2025-07-12 03:15:00,8.431228857902397
C,2025-07-12 03:30:00,9.971704234510364
C,2025-07-12 03:45:00,9.064409220314404
C,2025-07-12 04:00:00,8.69991684250955
C,2025-07-12 04:15:00,10.506400129856495
C,2025-07-12 04:30:00,8.340309409080144
C,2025-07-12 04:45:00,10.689089896449103
C,2025-07-12 05:00:00,15.110779105597764
C,2025-07-12 05:15:00,16.58686315857978
C,2025-07-12 05:30:00,26.59591574542742
C,2025-07-12 05:45:00,34.2074735354721
C,2025-07-12 06:00:00,41.44381032132523
C,2025-07-12 06:15:00,50.739951938462994
C,2025-07-12 06:30:00,56.7395807632408
C,2025-07-12 06:45:00,70.5692467764314
C,2025-07-12 07:00:00,78.67243219348192
C,2025-07-12 07:15:00,89.6269968776155
C,2025-07-12 07:30:00,106.75773698720621
C,2025-07-12 07:45:00,116.18841420006171
C,2025-07-12 08:00:00,118.70343250538684
C,2025-07-12 08:15:00,125.6386241886188
C,2025-07-12 08:30:00,144.62163409104772
C,2025-07-12 08:45:00,139.55810141211145
C,2025-07-12 09:00:00,159.00025731267468
C,2025-07-12 09:15:00,164.92243976653697
C,2025-07-12 09:30:00,182.82801865591844
C,2025-07-12 09:45:00,218.83590357090486
C,2025-07-12 10:00:00,228.5323124772147
C,2025-07-12 10:15:00,258.4111607275047
C,2025-07-12 10:30:00,244.6359554080548
C,2025-07-12 10:45:00,265.2064187448813
C,2025-07-12 11:00:00,276.1319225048587
C,2025-07-12 11:15:00,270.62753254348394
C,2025-07-12 11:30:00,267.6447042328116
C,2025-07-12 11:45:00,289.1243197593817
C,2025-07-12 12:00:00,312.18586471748455
C,2025-07-12 12:15:00,285.23419488081936
C,2025-07-12 12:30:00,327.5664934743543
C,2025-07-12 12:45:00,314.11715088793176
C,2025-07-12 13:00:00,329.1199927921022
C,2025-07-12 13:15:00,300.2776192086965
C,2025-07-12 13:30:00,309.8635142882284
C,2025-07-12 13:45:00,277.8545744506024
C,2025-07-12 14:00:00,282.1004951596491
C,2025-07-12 14:15:00,261.4455837022213
C,2025-07-12 14:30:00,266.82846487206547
C,2025-07-12 14:45:00,259.11293050847183
C,2025-07-12 15:00:00,250.66094020904293
C,2025-07-12 15:15:00,244.67148990680948
C,2025-07-12 15:30:00,244.9305574173728
C,2025-07-12 15:45:00,223.29703875018353
C,2025-07-12 16:00:00,227.94813572045908
C,2025-07-12 16:15:00,223.34510253765802
C,2025-07-12 16:30:00,236.12632618483892
C,2025-07-12 16:45:00,229.2159444189911
C,2025-07-12 17:00:00,222.52261970859448
C,2025-07-12 17:15:00,228.25094005342052
C,2025-07-12 17:30:00,230.68244899082168
C,2025-07-12 17:45:00,241.00343258281458
C,2025-07-12 18:00:00,245.17839996344094
C,2025-07-12 18:15:00,259.30756619832096
C,2025-07-12 18:30:00,265.37004367036883
C,2025-07-12 18:45:00,258.76305098569196
C,2025-07-12 19:00:00,287.6248035611052
C,2025-07-12 19:15:00,290.69034216952946
C,2025-07-12 19:30:00,326.82074455374294
C,2025-07-12 19:45:00,329.7353732118664
C,2025-07-12 20:00:00,337.717135476326
C,2025-07-12 20:15:00,318.4100048365097
C,2025-07-12 20:30:00,330.2654867677618
C,2025-07-12 20:45:00,306.67890426733624
C,2025-07-12 21:00:00,302.9701248471683
C,2025-07-12 21:15:00,286.3902323213999
C,2025-07-12 21:30:00,286.0761048770489
C,2025-07-12 21:45:00,256.9686513093121
C,2025-07-12 22:00:00,244.10853736454274
C,2025-07-12 22:15:00,226.2391449259135
C,2025-07-12 22:30:00,205.9753323460555
C,2025-07-12 22:45:00,178.16889676212492
C,2025-07-12 23:00:00,160.96222423601503
C,2025-07-12 23:15:00,130.04686330465378
C,2025-07-12 23:30:00,110.97502817362731
C,2025-07-12 23:45:00,81.94039484928425
C,2025-07-13 00:00:00,82.26062407305893
C,2025-07-13 00:15:00,65.89524304913284
C,2025-07-13 00:30:00,49.129312674921884
C,2025-07-13 00:45:00,35.788834769261484
C,2025-07-13 01:00:00,26.85877722591586
C,2025-07-13 01:15:00,20.015518548259823
C,2025-07-13 01:30:00,20.867796681337385
C,2025-07-13 01:45:00,16.21330048990736
C,2025-07-13 02:00:00,14.83590708871112
C,2025-07-13 02:15:00,16.305217626453924
C,2025-07-13 02:30:00,12.7743584211603
C,2025-07-13 02:45:00,10.323185963813398
C,2025-07-13 03:00:00,10.20993889013938
C,2025-07-13 03:15:00,8.54620716037096
C,2025-07-13 03:30:00,10.10474999662767
C,2025-07-13 03:45:00,9.182734943185531
C,2025-07-13 04:00:00,8.811029645373141
C,2025-07-13 04:15:00,10.637684668414638
C,2025-07-13 04:30:00,8.442275020653405
C,2025-07-13 04:45:00,10.816947177672587
C,2025-07-13 05:00:00,15.28762133636789
C,2025-07-13 05:15:00,16.776786777616604
C,2025-07-13 05:30:00,26.893867825632334
C,2025-07-13 05:45:00,34.58242096085056
C,2025-07-13 06:00:00,41.88826560808605
C,2025-07-13 06:15:00,51.27235257931481
C,2025-07-13 06:30:00,57.322080632157174
C,2025-07-13 06:45:00,71.2780854954232
C,2025-07-13 07:00:00,79.44560717772116
C,2025-07-13 07:15:00,90.48882038140928
C,2025-07-13 07:30:00,107.76213097230435
C,2025-07-13 07:45:00,117.25794620449818
C,2025-07-13 08:00:00,119.77254005302035
C,2025-07-13 08:15:00,126.74578159174162
C,2025-07-13 08:30:00,145.86858236923928
C,2025-07-13 08:45:00,140.73543650361555
C,2025-07-13 09:00:00,160.3126795686279
C,2025-07-13 09:15:00,166.25438717547945
C,2025-07-13 09:30:00,184.27273462107172
C,2025-07-13 09:45:00,220.52786904517134
C,2025-07-13 10:00:00,230.2611513767703
C,2025-07-13 10:15:00,260.3238875291612
C,2025-07-13 10:30:00,246.40768519314665
C,2025-07-13 10:45:00,267.0857247083158
C,2025-07-13 11:00:00,278.04647405561576
C,2025-07-13 11:15:00,272.46347946792406
C,2025-07-13 11:30:00,269.42128595088747
C,2025-07-13 11:45:00,291.00212361681923
C,2025-07-13 12:00:00,314.1697592060731
C,2025-07-13 12:15:00,287.0077606904218
C,2025-07-13 12:30:00,329.55939669749904
C,2025-07-13 12:45:00,315.9870579796371
C,2025-07-13 13:00:00,331.0370050679997
C,2025-07-13 13:15:00,301.9889597499924
C,2025-07-13 13:30:00,311.59144906669167
C,2025-07-13 13:45:00,279.3706416583717
C,2025-07-13 14:00:00,283.6065795548853
C,2025-07-13 14:15:00,262.8113357927301
C,2025-07-13 14:30:00,268.192320371378
C,2025-07-13 14:45:00,260.4088303847098
C,2025-07-13 15:00:00,251.88757618778564
C,2025-07-13 15:15:00,245.8430365233319
C,2025-07-13 15:30:00,246.07809479733376
C,2025-07-13 15:45:00,224.32069696531605
C,2025-07-13 16:00:00,228.9706200673053
C,2025-07-13 16:15:00,224.3253734754927
C,2025-07-13 16:30:00,237.14038611591366
C,2025-07-13 16:45:00,230.1791389213163
C,2025-07-13 17:00:00,223.43756204408274
C,2025-07-13 17:15:00,229.169236583155
C,2025-07-13 17:30:00,231.59055414840455
C,2025-07-13 17:45:00,241.93174987547062
C,2025-07-13 18:00:00,246.10247542177913
C,2025-07-13 18:15:00,260.2638632615111
C,2025-07-13 18:30:00,266.32763963990817
C,2025-07-13 18:45:00,259.67671354077015
C,2025-07-13 19:00:00,288.6185221396346
C,2025-07-13 19:15:00,291.67304349553154
C,2025-07-13 19:30:00,327.9018169155159
C,2025-07-13 19:45:00,330.8026209378858
C,2025-07-13 20:00:00,338.78670168975987
C,2025-07-13 20:15:00,319.39673064635093
C,2025-07-13 20:30:00,331.26693498067027
C,2025-07-13 20:45:00,307.588828097101
C,2025-07-13 21:00:00,303.84970835365
C,2025-07-13 21:15:00,287.2037966631579
C,2025-07-13 21:30:00,286.8712968924762
C,2025-07-13 21:45:00,257.6675714882027
C,2025-07-13 22:00:00,244.75819969950666
C,2025-07-13 22:15:00,226.82830055175566
C,2025-07-13 22:30:00,206.5001824837216
C,2025-07-13 22:45:00,178.61312900765228
C,2025-07-13 23:00:00,161.35492386782684
C,2025-07-13 23:15:00,130.35731569023628
C,2025-07-13 23:30:00,111.23425456755761
C,2025-07-13 23:45:00,82.12768333603643
C,2025-07-14 00:00:00,82.44460141329544
C,2025-07-14 00:15:00,66.03944991453275
C,2025-07-14 00:30:00,49.234516691611255
C,2025-07-14 00:45:00,35.86382404714335
C,2025-07-14 01:00:00,26.913845066200206
C,2025-07-14 01:15:00,20.05567349526578
C,2025-07-14 01:30:00,20.908761347231124
C,2025-07-14 01:45:00,16.24444382097466
C,2025-07-14 02:00:00,14.863791966308728
C,2025-07-14 02:15:00,16.335205276678245
C,2025-07-14 02:30:00,12.797347222205735
C,2025-07-14 02:45:00,10.341364233698599
C,2025-07-14 03:00:00,10.22753123341269
C,2025-07-14 03:15:00,8.560616228413299
C,2025-07-14 03:30:00,10.121420555137899
C,2025-07-14 03:45:00,9.197558720952436
C,2025-07-14 04:00:00,8.824947616918282
C,2025-07-14 04:15:00,10.654126832989133
C,2025-07-14 04:30:00,8.455043351552861
C,2025-07-14 04:45:00,10.832955368468669
C,2025-07-14 05:00:00,15.309759445350785
C,2025-07-14 05:15:00,16.800559154035955
C,2025-07-14 05:30:00,26.93115679963188
C,2025-07-14 05:45:00,34.62933967022793
C,2025-07-14 06:00:00,41.94387481202339
C,2025-07-14 06:15:00,51.33895673319595
C,2025-07-14 06:30:00,57.39494310731069
C,2025-07-14 06:45:00,71.36674025061586
C,2025-07-14 07:00:00,79.54229684344114
C,2025-07-14 07:15:00,90.596583309423
C,2025-07-14 07:30:00,107.88770650673793
C,2025-07-14 07:45:00,117.3916505968777
C,2025-07-14 08:00:00,119.90617661537173
C,2025-07-14 08:15:00,126.88415935538151
C,2025-07-14 08:30:00,146.02441536723424
C,2025-07-14 08:45:00,140.88255460361407
C,2025-07-14 09:00:00,160.47666135098586
C,2025-07-14 09:15:00,166.42079204646683
C,2025-07-14 09:30:00,184.45321055366932
C,2025-07-14 09:45:00,220.73921166587652
C,2025-07-14 10:00:00,230.47707977908613
C,2025-07-14 10:15:00,260.56276143370224
C,2025-07-14 10:30:00,246.62893078065247
C,2025-07-14 10:45:00,267.3203834940653
C,2025-07-14 11:00:00,278.2855134052264
C,2025-07-14 11:15:00,272.69268561271804
C,2025-07-14 11:30:00,269.6430626424763
C,2025-07-14 11:45:00,291.2365175011419
C,2025-07-14 12:00:00,314.41737634511315
C,2025-07-14 12:15:00,287.22910901938207
C,2025-07-14 12:30:00,329.80810064051
C,2025-07-14 12:45:00,316.2203955698249
C,2025-07-14 13:00:00,331.27620358025564
C,2025-07-14 13:15:00,302.20248025451525
C,2025-07-14 13:30:00,311.80702521845393
C,2025-07-14 13:45:00,279.55977264303226
C,2025-07-14 14:00:00,283.79445283758673
C,2025-07-14 14:15:00,262.98169267629004
C,2025-07-14 14:30:00,268.36242998902475
C,2025-07-14 14:45:00,260.5704541574444
C,2025-07-14 15:00:00,252.0405522039337
C,2025-07-14 15:15:00,245.98913363802475
C,2025-07-14 15:30:00,246.22118960405797
C,2025-07-14 15:45:00,224.448337175585
C,2025-07-14 16:00:00,229.09810687090194
C,2025-07-14 16:15:00,224.4475903675591
C,2025-07-14 16:30:00,237.26680902466853
C,2025-07-14 16:45:00,230.29921422427523
C,2025-07-14 17:00:00,223.55161628586254
C,2025-07-14 17:15:00,229.28370328130467
C,2025-07-14 17:30:00,231.70374499560148
C,2025-07-14 17:45:00,242.04745457965046
C,2025-07-14 18:00:00,246.21764608340715
C,2025-07-14 18:15:00,260.38304439996983
C,2025-07-14 18:30:00,266.44697735616353
C,2025-07-14 18:45:00,259.7905712283757
C,2025-07-14 19:00:00,288.74235088347154
C,2025-07-14 19:15:00,291.7954942658665
C,2025-07-14 19:30:00,328.03651984906446
C,2025-07-14 19:45:00,330.9355960046598
C,2025-07-14 20:00:00,338.9199604337941
C,2025-07-14 20:15:00,319.519663497247
C,2025-07-14 20:30:00,331.3916973867807
C,2025-07-14 20:45:00,307.702184071303
C,2025-07-14 21:00:00,303.95928068994135
C,2025-07-14 21:15:00,287.3051412492286
C,2025-07-14 21:30:00,286.9703494715578
